key_to	source_to	time_sys	kind_to	relation_kind	kind_from	source_from	key_from
/kp/rusprnb/bx000017967.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009679110
/kp/rusprnb/bx000017968.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009681321
/kp/rusprnb/bx000017969.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677567
/kp/rusprnb/bx000017970.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677568
/kp/rusprnb/bx000017971.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677569
/kp/rusprnb/bx000017972.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677570
/kp/rusprnb/bx000017973.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009674464
/kp/rusprnb/bx000017974.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009681182
/kp/rusprnb/bx000017975.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677491
/kp/rusprnb/bx000017976.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672313
/kp/rusprnb/bx000017977.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676819
/kp/rusprnb/bx000017978.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676820
/kp/rusprnb/bx000017979.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677251
/kp/rusprnb/bx000017980.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677065
/kp/rusprnb/bx000017981.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676829
/kp/rusprnb/bx000017982.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676824
/kp/rusprnb/bx000017983.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680621
/kp/rusprnb/bx000017984.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680705
/kp/rusprnb/bx000017985.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680631
/kp/rusprnb/bx000017986.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680632
/kp/rusprnb/bx000017987.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671250
/kp/rusprnb/bx000017988.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676737
/kp/rusprnb/bx000017989.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676738
/kp/rusprnb/bx000017990.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676739
/kp/rusprnb/bx000017991.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676740
/kp/rusprnb/bx000017992.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676741
/kp/rusprnb/bx000017993.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676742
/kp/rusprnb/bx000017994.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676814
/kp/rusprnb/bx000017995.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671249
/kp/rusprnb/bx000017996.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676827
/kp/rusprnb/bx000017997.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009670828
/kp/rusprnb/bx000017998.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009670829
/kp/rusprnb/bx000017999.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009670830
/kp/rusprnb/bx000018000.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009670831
/kp/rusprnb/bx000018001.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009670832
/kp/rusprnb/bx000018002.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009670488
/kp/rusprnb/bx000018003.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009674347
/kp/rusprnb/bx000018004.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671473
/kp/rusprnb/bx000018005.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672106
/kp/rusprnb/bx000018006.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672029
/kp/rusprnb/bx000018007.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672247
/kp/rusprnb/bx000018008.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673802
/kp/rusprnb/bx000018009.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673148
/kp/rusprnb/bx000018010.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672165
/kp/rusprnb/bx000018011.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673800
/kp/rusprnb/bx000018012.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673801
/kp/rusprnb/bx000018013.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677538
/kp/rusprnb/bx000018014.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671027
/kp/rusprnb/bx000018015.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009675651
/kp/rusprnb/bx000018016.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009678761
/kp/rusprnb/bx000018017.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685621
/kp/rusprnb/bx000018018.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685612
/kp/rusprnb/bx000018019.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685611
/kp/rusprnb/bx000018020.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685610
/kp/rusprnb/bx000018021.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685623
/kp/rusprnb/bx000018022.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685634
/kp/rusprnb/bx000018023.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685687
/kp/rusprnb/bx000018024.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685613
/kp/rusprnb/bx000018025.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685617
/kp/rusprnb/bx000018026.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685619
/kp/rusprnb/bx000018027.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685578
/kp/rusprnb/bx000018028.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685605
/kp/rusprnb/bx000018029.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685608
/kp/rusprnb/bx000018030.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685607
/kp/rusprnb/bx000018031.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685676
/kp/rusprnb/bx000018032.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685472
/kp/rusprnb/bx000018033.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685702
/kp/rusprnb/bx000018034.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685503
/kp/rusprnb/bx000018035.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685714
/kp/rusprnb/bx000018036.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685522
/kp/rusprnb/bx000018037.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009678680
/kp/rusprnb/bx000018038.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672940
/kp/rusprnb/bx000018039.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677638
/kp/rusprnb/bx000018040.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677004
/kp/rusprnb/bx000018041.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009679296
/kp/rusprnb/bx000018042.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676065
/kp/rusprnb/bx000018043.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009681393
/kp/rusprnb/bx000018044.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672864
/kp/rusprnb/bx000018045.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677469
/kp/rusprnb/bx000018046.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677366
/kp/rusprnb/bx000018047.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009675097
/kp/rusprnb/bx000018048.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673150
/kp/rusprnb/bx000018049.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677420
/kp/rusprnb/bx000018050.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672977
/kp/rusprnb/bx000018051.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009672978
/kp/rusprnb/bx000018052.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671322
/kp/rusprnb/bx000018053.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671790
/kp/rusprnb/bx000018054.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676790
/kp/rusprnb/bx000018055.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009675316
/kp/rusprnb/bx000018056.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676864
/kp/rusprnb/bx000018057.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009670971
/kp/rusprnb/bx000018058.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671244
/kp/rusprnb/bx000018059.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671258
/kp/rusprnb/bx000018060.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009675418
/kp/rusprnb/bx000018061.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671260
/kp/rusprnb/bx000018062.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671261
/kp/rusprnb/bx000018063.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671472
/kp/rusprnb/bx000018070.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009681351
/kp/rusprnb/bx000018071.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009681188
/kp/rusprnb/bx000018072.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673958
/kp/rusprnb/bx000018073.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680973
/kp/rusprnb/bx000018074.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673571
/kp/rusprnb/bx000018075.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673210
/kp/rusprnb/bx000018076.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673242
/kp/rusprnb/bx000018077.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673521
/kp/rusprnb/bx000018078.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009681157
/kp/rusprnb/bx000018079.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009678491
/kp/rusprnb/bx000018080.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673287
/kp/rusprnb/bx000018081.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673278
/kp/rusprnb/bx000018082.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680905
/kp/rusprnb/bx000018083.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673249
/kp/rusprnb/bx000018084.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685496
/kp/rusprnb/bx000018085.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685558
/kp/rusprnb/bx000018086.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685592
/kp/rusprnb/bx000018087.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685436
/kp/rusprnb/bx000018088.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685437
/kp/rusprnb/bx000018089.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685464
/kp/rusprnb/bx000018090.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685435
/kp/rusprnb/bx000018091.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685363
/kp/rusprnb/bx000018092.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685358
/kp/rusprnb/bx000018093.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685754
/kp/rusprnb/bx000018094.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685394
/kp/rusprnb/bx000018095.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685355
/kp/rusprnb/bx000018096.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685344
/kp/rusprnb/bx000018097.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685498
/kp/rusprnb/bx000018098.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685743
/kp/rusprnb/bx000018099.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685489
/kp/rusprnb/bx000018100.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685559
/kp/rusprnb/bx000018101.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685348
/kp/rusprnb/bx000018102.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685713
/kp/rusprnb/bx000018103.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685707
/kp/rusprnb/bx000018104.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685708
/kp/rusprnb/bx000018105.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685643
/kp/rusprnb/bx000018106.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685427
/kp/rusprnb/bx000018107.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685452
/kp/rusprnb/bx000018108.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677164
/kp/rusprnb/bx000018109.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685721
/kp/rusprnb/bx000018110.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671663
/kp/rusprnb/bx000018111.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009679960
/kp/rusprnb/bx000018112.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676475
/kp/rusprnb/bx000018113.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680070
/kp/rusprnb/bx000018114.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671029
/kp/rusprnb/bx000018115.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009675307
/kp/rusprnb/bx000018116.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676816
/kp/rusprnb/bx000018117.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676817
/kp/rusprnb/bx000018118.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680577
/kp/rusprnb/bx000018119.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676839
/kp/rusprnb/bx000018120.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680592
/kp/rusprnb/bx000018121.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680593
/kp/rusprnb/bx000018122.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676787
/kp/rusprnb/bx000018123.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676788
/kp/rusprnb/bx000018124.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680346
/kp/rusprnb/bx000018125.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009676893
/kp/rusprnb/bx000018126.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671240
/kp/rusprnb/bx000018127.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009671015
/kp/rusprnb/bx000018128.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009677066
/kp/rusprnb/bx000018129.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009680209
/kp/rusprnb/bx000018130.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685571
/kp/rusprnb/bx000018131.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685421
/kp/rusprnb/bx000018132.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685510
/kp/rusprnb/bx000018133.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	012086607
/kp/rusprnb/bx000018134.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	012086609
/kp/rusprnb/bx000018135.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	012086610
/kp/rusprnb/bx000018136.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685380
/kp/rusprnb/bx000018137.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685742
/kp/rusprnb/bx000018138.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685768
/kp/rusprnb/bx000018139.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685333
/kp/rusprnb/bx000018140.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685334
/kp/rusprnb/bx000018141.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685335
/kp/rusprnb/bx000018142.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685372
/kp/rusprnb/bx000018143.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685383
/kp/rusprnb/bx000018144.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685384
/kp/rusprnb/bx000018145.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685370
/kp/rusprnb/bx000018146.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685340
/kp/rusprnb/bx000018147.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685332
/kp/rusprnb/bx000018148.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685347
/kp/rusprnb/bx000018149.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685720
/kp/rusprnb/bx000018150.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685722
/kp/rusprnb/bx000018151.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685341
/kp/rusprnb/bx000018152.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685716
/kp/rusprnb/bx000018153.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685528
/kp/rusprnb/bx000018154.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685465
/kp/rusprnb/bx000018155.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009685466
/kp/rusprnb/bx000018156.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673514
/kp/rusprnb/bx000018157.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673209
/kp/rusprnb/bx000018158.pdf	storage.rusneb.ru	2019-12-13 12:00:00	url	http://opds-spec.org/acquisition/open-access	item	nlr	009673289
